ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR;DATA_MEDICAO;DEDOMAIOR;PESO_ANTERIOR;GANHO_PESO
179;Macho;14.0;180.0;1.7;7.7;5.2;10.7;5.0;17.9;18.9;12.5;4.1;5.6;3.9;2.9;18-06-2024;;83.0;97.0
180;Macho;14.0;147.0;1.4;7.5;5.0;6.0;3.0;17.5;16.5;12.0;3.6;4.5;3.0;3.5;18-06-2024;;81.0;66.0
182;Fêmea;14.0;191.0;1;7.5;5.5;6.5;3.5;17.5;17.0;12.0;4.5;4.5;2.5;3.5;18-06-2024;;90.0;101.0
183;Macho;14.0;228.0;1.1;8.0;5.5;7.5;4.0;20.0;18.0;14.0;4.5;4.5;3.6;3.5;18-06-2024;;93.0;135.0
184;Macho;14.0;175.0;1.6;7.5;7.0;7.2;3.0;19.0;17.4;17.0;5.0;4.2;3.7;3.0;18-06-2024;;103.0;72.0
185;Macho;14.0;173.0;1.7;6.8;6.3;9.9;4.2;19.2;19.3;13.7;4.0;5.5;3.3;3.1;18-06-2024;;88.0;85.0
186;Fêmea;14.0;55.0;1.6;7.3;4.6;10.2;5.0;19.3;20.8;12.8;5.3;5.6;3.0;3.1;18-06-2024;;85.0;-30.0
187;Fêmea;14.0;158.0;1;6.9;3.8;4.6;2.4;13.2;13.5;8.0;3.0;3.6;1.4;1.6;18-06-2024;;36.0;122.0
188;Macho;14.0;187.0;1.9;7.11;6.6;5.5;4.5;19.6;19.0;13.1;4.5;6.0;3.5;3.5;18-06-2024;;77.0;110.0
189;Macho;14.0;197.0;1.2;7.5;6.0;7.0;4.2;19.0;17.5;14.0;4.2;5.0;3.0;3.6;18-06-2024;;93.0;104.0
190;Macho;14.0;178.0;1.4;7.6;6.8;7.3;3.9;19.2;20.1;12.8;4.2;3.7;3.0;3.4;18-06-2024;;99.0;79.0
191;Fêmea;14.0;172.0;1.08;8.0;7.0;4.03;3.0;21.0;15.0;12.0;5.0;3.5;5.0;2.8;18-06-2024;;89.0;83.0
192;Macho;14.0;209.0;1.5;7.4;4.5;4.8;2.7;19.4;16.3;14.3;4.0;4.3;3.7;3.0;18-06-2024;;79.0;130.0
193;Macho;14.0;180.0;1.08;7.8;6.0;7.5;3.5;20.0;18.0;14.5;4.6;4.5;3.7;3.7;18-06-2024;;92.0;88.0
194;Macho;14.0;195.0;2.6;8.2;7.2;6.8;5.5;15.8;14.7;14.2;4.5;6.1;4.7;4.0;18-06-2024;;82.0;113.0
195;Fêmea;14.0;139.0;1.8;8.0;8.6;7.7;4.4;20.4;20.5;13.4;4.5;6.0;3.5;4.0;18-06-2024;;93.0;46.0
196;Macho;14.0;192.0;1.7;8.0;6.5;7.0;3.2;16.0;16.5;11.5;2.7;5.0;2.5;3.0;18-06-2024;;75.0;117.0
197;Fêmea;14.0;174.0;1.1;7.7;6.3;6.4;4.4;21.5;22.0;12.5;5.4;6.0;3.8;3.7;18-06-2024;;91.0;83.0
198;Fêmea;14.0;184.0;1.9;8.0;5.0;6.0;2.8;20.5;19.5;13.9;5.8;4.5;3.4;2.6;18-06-2024;;76.0;108.0
199;Macho;14.0;172.0;1.5;7.5;6.0;8.5;3.0;18.5;16.5;14.0;4.5;4.5;3.0;3.5;18-06-2024;;100.0;72.0
200;Fêmea;14.0;154.0;1.4;7.6;7.0;6.0;3.0;20.0;11.0;14.5;4.0;6.0;3.5;4.5;18-06-2024;;89.0;65.0
201;Macho;14.0;146.0;1.4;5.4;7.3;5.7;2.3;19.2;17.3;12.7;6.9;3.6;3.0;3.3;18-06-2024;;77.0;69.0
202;Macho;14.0;152.0;1.3;8.0;6.0;7.5;3.5;20.0;18.5;13.0;3.5;4.0;3.5;3.5;18-06-2024;;80.0;72.0
203;Macho;14.0;216.0;;;;;;;;;;;;;18-06-2024;;97.0;119.0
204;Fêmea;14.0;195.0;1.2;7.7;5.1;9.8;5.9;20.2;19.2;12.5;5.8;5.7;3.6;3.4;18-06-2024;;93.0;102.0
205;Macho;14.0;152.0;1.8;7.6;4.4;9.9;4.5;18.0;18.4;11.5;4.3;5.0;3.9;3.0;18-06-2024;;74.0;78.0
206;Macho;14.0;216.0;1.4;8.0;6.5;7.0;4.5;20.5;18.0;14.5;4.5;5.0;3.5;4.0;18-06-2024;;98.0;118.0
207;Fêmea;14.0;174.0;1.8;8.0;6.6;7.0;4.5;20.4;19.9;13.0;4.1;4.8;3.3;3.4;18-06-2024;;81.0;93.0
209;Macho;14.0;187.0;1.8;7.9;4.3;7.7;5.0;19.4;17.6;12.0;4.3;5.1;3.2;3.0;18-06-2024;;96.0;91.0
210;Macho;14.0;132.0;1.6;8.1;7.0;7.4;4.0;20.5;20.4;13.8;4.6;4.4;3.5;3.8;18-06-2024;;89.0;43.0
211;Macho;14.0;212.0;1.4;7.0;5.2;8.0;3.7;19.2;17.8;10.4;3.1;4.4;3.4;2.9;18-06-2024;;61.0;151.0
212;Macho;14.0;188.0;2;7.7;4.7;11.0;4.6;22.4;19.9;13.0;5.0;5.7;4.0;3.5;18-06-2024;;101.0;87.0
213;Fêmea;14.0;179.0;1.7;7.3;4.4;10.9;5.1;20.9;20.0;12.8;5.2;6.4;3.9;3.5;18-06-2024;;95.0;84.0
214;Fêmea;14.0;183.0;1.4;7.9;7.0;5.5;2.5;20.5;13.5;13.5;4.5;5.0;3.8;3.7;18-06-2024;;88.0;95.0
215;Macho;14.0;199.0;;;;;;;;;;;;;18-06-2024;;72.0;127.0
216;Fêmea;14.0;171.0;1.6;8.0;6.9;7.0;3.0;19.0;12.9;13.2;5.0;4.2;7.0;3.3;18-06-2024;;89.0;82.0
217;Macho;14.0;148.0;1.4;7.2;4.8;8.2;3.8;17.1;18.3;10.5;4.4;4.3;3.1;2.9;18-06-2024;;66.0;82.0
218;Fêmea;14.0;183.0;1.6;7.4;4.3;9.1;4.4;18.5;20.5;12.8;4.5;5.2;3.2;3.1;18-06-2024;;90.0;93.0
219;Macho;14.0;199.0;1.5;8.0;5.4;9.1;4.2;19.5;19.2;13.0;4.7;5.4;4.6;3.4;18-06-2024;;89.0;110.0
220;Fêmea;14.0;201.0;1.5;8.1;5.0;9.1;3.6;20.4;19.0;12.0;4.4;5.1;3.2;3.1;18-06-2024;;97.0;104.0
221;Fêmea;14.0;142.0;1.1;8.8;8.0;7.7;4.6;20.5;19.3;12.5;4.0;5.3;3.3;3.4;18-06-2024;;63.0;79.0
222;Fêmea;14.0;143.0;1.7;7.7;7.0;6.5;3.5;19.5;12.5;12.8;4.0;5.0;3.5;3.9;18-06-2024;;75.0;68.0
223;Macho;14.0;131.0;1.2;7.3;6.0;6.8;8.5;16.0;16.0;12.6;4.0;5.0;4.0;2.5;18-06-2024;;63.0;68.0
224;Fêmea;14.0;177.0;1.5;8.0;7.0;8.0;4.0;18.7;17.0;13.0;5.2;5.0;3.1;3.2;18-06-2024;;81.0;96.0
225;Macho;14.0;194.0;1.3;7.5;8.0;7.5;3.0;19.5;18.0;13.5;4.5;4.5;3.2;3.4;18-06-2024;;98.0;96.0
226;Macho;14.0;162.0;1.3;7.5;6.0;8.0;4.0;18.0;17.5;12.5;4.5;4.0;3.0;3.5;18-06-2024;;84.0;78.0
227;Macho;14.0;190.0;1.7;8.0;8.0;5.9;3.0;22.0;13.0;13.8;4.5;6.0;4.0;4.9;18-06-2024;;93.0;97.0
228;Macho;14.0;155.0;1.8;7.7;7.3;7.0;4.2;18.2;18.3;13.3;4.1;5.2;3.2;3.4;18-06-2024;;74.0;81.0
229;Fêmea;14.0;174.0;1.08;8.0;5.0;5.0;3.5;21.0;14.0;14.0;4.0;5.0;4.0;3.0;18-06-2024;;99.0;75.0
230;Macho;14.0;182.0;;;;;;;;;;;;;18-06-2024;;92.0;90.0
231;Macho;14.0;166.0;1.4;8.3;7.0;6.0;3.0;20.5;14.5;14.0;4.0;4.0;3.5;3.8;18-06-2024;;84.0;82.0
232;Fêmea;14.0;116.0;1;6.9;5.0;6.1;2.7;13.4;14.3;10.4;5.6;4.7;3.2;3.0;18-06-2024;;71.0;45.0
233;Fêmea;14.0;177.0;1.7;8.0;6.8;7.4;4.1;19.4;19.0;13.0;5.4;5.4;3.8;3.8;18-06-2024;;84.0;93.0
234;Macho;14.0;149.0;1.5;7.7;4.2;6.7;3.3;21.0;17.8;13.0;5.5;4.0;3.2;3.0;18-06-2024;;79.0;70.0
235;Macho;14.0;155.0;1.5;7.3;7.0;7.0;3.5;19.5;12.0;12.5;3.5;5.0;3.5;4.3;18-06-2024;;75.0;80.0
*181;Macho;14.0;179.0;1.5;7.5;5.5;7.0;4.0;20.0;18.5;13.0;4.5;4.0;3.5;4.0;18-06-2024;;;
*181;Macho;14.0;159.0;1.8;7.6;5.3;9.4;4.2;20.1;19.0;12.4;4.9;5.2;3.3;2.9;18-06-2024;;179.0;-20.0
*208;Macho;14.0;186.0;1.8;8.0;5.3;10.0;5.4;19.3;20.5;12.8;4.4;5.0;3.9;3.6;18-06-2024;;;
