ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR;DATA_MEDICAO;DEDOMAIOR;PESO_ANTERIOR;GANHO_PESO
24;Macho;66.0;740.0;2.1;11.5;14.0;12.0;7.0;35.0;34.0;31.5;10.5;11.5;7.0;7.2;09-08-2024;;605.0;135.0
25;Macho;66.0;790.0;2.0;12.0;13.4;14.8;7.5;36.5;31.0;28.0;11.0;12.0;9.0;6.7;09-08-2024;;620.0;170.0
26;Macho;66.0;1110.0;2.0;11.0;15.0;12.0;7.0;35.0;37.0;33.0;11.0;21.5;7.5;7.3;09-08-2024;;920.0;190.0
27;Fêmea;66.0;795.0;2.3;12.5;13.0;16.0;9.0;43.0;42.0;31.8;10.0;13.0;8.0;9.0;09-08-2024;;660.0;135.0
28;Fêmea;66.0;935.0;2.7;11.0;14.5;14.0;9.0;42.0;38.0;35.0;10.7;12.0;7.0;7.3;09-08-2024;;715.0;220.0
29;Fêmea;66.0;935.0;1.5;10.0;11.0;15.5;7.0;37.0;6.0;25.5;9.0;11.0;5.5;7.0;09-08-2024;;750.0;185.0
30;Macho;66.0;860.0;2.8;12.2;16.0;16.7;8.5;44.6;38.0;26.0;11.2;9.6;7.6;6.7;09-08-2024;;685.0;175.0
31;Fêmea;66.0;730.0;2.7;11.0;15.5;15.0;8.0;35.0;34.0;32.5;11.0;9.0;7.0;6.3;09-08-2024;;585.0;145.0
32;Fêmea;66.0;1165.0;2.3;10.5;12.0;14.0;7.0;43.0;39.0;29.0;10.0;12.0;6.0;7.5;09-08-2024;;1050.0;115.0
33;Fêmea;66.0;1055.0;2.0;11.2;16.0;14.0;8.0;41.5;37.8;35.0;11.9;11.7;8.0;7.0;09-08-2024;;775.0;280.0
34;Macho;66.0;1040.0;2.2;12.0;11.0;15.0;6.0;38.0;32.0;30.0;12.0;11.5;7.0;8.0;09-08-2024;;870.0;170.0
36;Macho;66.0;895.0;2.0;11.0;12.0;13.5;6.0;38.0;37.0;39.0;10.0;10.0;5.5;7.0;09-08-2024;;710.0;185.0
37;Macho;66.0;905.0;2.2;12.0;14.5;14.5;8.0;39.0;36.5;33.0;10.3;12.0;8.0;7.5;09-08-2024;;625.0;280.0
38;Fêmea;66.0;970.0;2.5;11.0;15.0;15.0;8.0;41.0;39.0;29.0;8.5;10.5;6.0;7.0;09-08-2024;;750.0;220.0
39;Macho;66.0;925.0;2.5;12.0;12.0;17.0;7.5;39.5;42.0;29.5;12.0;14.0;8.0;7.5;09-08-2024;;535.0;390.0
40;Macho;66.0;1265.0;2.1;11.5;15.0;15.0;8.0;39.0;39.5;34.0;11.0;12.7;9.0;7.8;09-08-2024;;1150.0;115.0
41;Macho;66.0;1005.0;2.3;11.5;16.0;16.2;7.5;44.0;42.0;27.8;11.4;12.9;7.5;8.5;09-08-2024;;785.0;220.0
42;Fêmea;66.0;965.0;2.0;11.0;14.0;15.0;6.0;38.0;36.5;29.0;9.0;11.0;6.0;6.8;09-08-2024;;790.0;175.0
43;Macho;66.0;1180.0;2.5;11.0;13.0;16.0;7.0;39.0;36.0;29.0;12.0;12.5;7.0;8.0;09-08-2024;;950.0;230.0
44;Fêmea;66.0;1105.0;2.5;11.0;13.0;14.0;6.5;41.0;38.0;31.0;12.0;11.5;6.0;7.3;09-08-2024;;975.0;130.0
45;Macho;66.0;1185.0;2.1;11.5;11.0;15.0;7.0;42.5;35.0;29.0;10.0;12.0;7.0;8.0;09-08-2024;;930.0;255.0
46;Fêmea;66.0;715.0;2.5;11.9;10.5;14.7;6.0;40.5;35.5;31.5;11.4;11.6;8.0;5.3;09-08-2024;;620.0;95.0
47;Macho;66.0;940.0;2.1;11.5;14.0;16.0;7.0;44.0;37.0;30.0;11.0;10.0;6.0;8.0;09-08-2024;;695.0;245.0
49;Fêmea;66.0;1190.0;2.3;12.0;14.0;16.0;7.0;44.0;39.0;29.0;10.0;11.0;8.0;8.8;09-08-2024;;935.0;255.0
51;Macho;66.0;1015.0;2.1;11.0;13.0;17.0;8.0;41.0;38.0;30.0;11.5;11.0;7.0;7.0;09-08-2024;;875.0;140.0
52;Macho;66.0;1030.0;2.2;12.0;12.0;16.0;6.5;43.0;38.0;31.0;9.0;12.0;8.0;8.6;09-08-2024;;860.0;170.0
53;Fêmea;66.0;970.0;3.0;12.2;12.5;13.5;5.0;34.0;33.0;34.8;10.8;11.5;7.9;5.0;09-08-2024;;695.0;275.0
54;Fêmea;66.0;935.0;2.2;11.0;12.0;15.0;7.0;45.0;34.0;30.0;9.0;11.0;6.0;7.2;09-08-2024;;710.0;225.0
56;Macho;66.0;895.0;2.0;11.0;14.0;16.0;8.0;42.5;41.0;30.0;9.0;11.2;7.0;7.5;09-08-2024;;755.0;140.0
57;Macho;66.0;1065.0;2.2;11.0;13.0;14.0;9.0;37.5;38.0;30.5;12.5;13.0;8.0;7.0;09-08-2024;;800.0;265.0
58;Macho;66.0;1010.0;2.0;11.0;12.0;14.5;7.0;45.0;41.0;30.5;10.0;10.5;6.0;7.2;09-08-2024;;790.0;220.0
59;Fêmea;66.0;850.0;2.2;11.3;14.0;16.8;7.9;44.0;39.0;29.0;9.0;13.3;8.0;8.3;09-08-2024;;73.0;777.0
60;Fêmea;66.0;1120.0;2.0;10.0;12.0;15.0;6.7;38.0;39.0;33.0;10.5;11.0;6.0;7.0;09-08-2024;;925.0;195.0
61;Macho;66.0;930.0;2.1;11.3;14.5;14.5;7.9;39.0;37.5;30.1;11.0;10.9;9.0;6.9;09-08-2024;;740.0;190.0
62;Macho;66.0;1110.0;2.1;11.0;15.0;16.0;8.0;39.0;37.0;30.0;11.0;11.0;7.0;8.0;09-08-2024;;920.0;190.0
63;Macho;66.0;1340.0;2.0;11.0;15.0;15.0;8.0;43.5;46.0;32.0;12.0;12.0;7.0;8.0;09-08-2024;;1040.0;300.0
64;Fêmea;66.0;880.0;2.0;9.5;13.0;13.0;7.0;39.0;37.0;28.0;10.0;11.0;5.0;7.0;09-08-2024;;690.0;190.0
65;Macho;66.0;765.0;2.5;11.5;12.0;15.0;7.0;37.0;33.0;26.0;11.0;11.0;7.0;7.5;09-08-2024;;565.0;200.0
66;Fêmea;66.0;900.0;2.2;9.0;12.0;15.0;6.0;40.0;37.0;26.0;11.0;12.0;6.5;7.0;09-08-2024;;605.0;295.0
67;Fêmea;66.0;1200.0;2.0;11.5;14.0;13.0;8.0;40.0;36.0;32.0;12.0;11.0;7.0;7.0;09-08-2024;;1050.0;150.0
68;Fêmea;66.0;1115.0;2.2;11.8;13.0;14.2;9.0;44.0;42.0;30.9;2.0;12.0;8.0;7.0;09-08-2024;;875.0;240.0
69;Fêmea;66.0;1115.0;2.5;11.5;15.5;14.5;6.0;40.0;38.0;30.0;9.0;10.5;6.0;7.5;09-08-2024;;880.0;235.0
70;Macho;66.0;985.0;2.0;11.0;14.0;15.5;8.0;39.2;37.5;34.0;11.8;11.0;8.0;7.0;09-08-2024;;725.0;260.0
71;Macho;66.0;1035.0;2.5;10.0;13.0;15.0;7.0;39.0;34.0;29.0;11.0;10.5;6.5;8.0;09-08-2024;;855.0;180.0
72;Macho;66.0;1055.0;2.7;11.6;14.0;16.5;7.0;42.0;39.0;30.5;11.5;11.0;7.5;6.0;09-08-2024;;840.0;215.0
73;Macho;66.0;725.0;2.1;11.0;15.0;16.0;8.0;44.0;43.0;25.0;8.0;12.0;7.5;7.9;09-08-2024;;605.0;120.0
74;Fêmea;66.0;995.0;2.3;11.6;15.0;16.0;8.0;42.0;42.0;27.0;11.0;12.0;7.3;7.5;09-08-2024;;785.0;210.0
75;Fêmea;66.0;755.0;1.9;11.0;15.0;14.0;7.5;39.0;40.0;31.0;10.0;11.0;8.0;6.7;09-08-2024;;605.0;150.0
76;Fêmea;66.0;1280.0;2.5;12.0;17.0;16.5;6.5;45.0;39.0;32.0;12.4;11.0;7.5;6.5;09-08-2024;;1250.0;30.0
77;Macho;66.0;815.0;2.2;12.0;16.0;14.0;8.0;39.5;39.0;29.5;10.0;13.0;8.0;7.0;09-08-2024;;705.0;110.0
79;Macho;66.0;990.0;2.2;11.0;14.5;15.0;7.0;41.0;36.0;30.0;11.0;10.0;6.0;6.8;09-08-2024;;800.0;190.0
80;Macho;66.0;895.0;2.0;10.5;12.5;13.0;6.0;36.0;39.0;27.0;10.0;10.0;5.0;7.0;09-08-2024;;500.0;395.0
81;Macho;66.0;1210.0;2.5;12.5;12.0;15.0;8.0;41.0;41.0;30.0;10.0;11.0;7.0;8.0;09-08-2024;;995.0;215.0
82;Macho;66.0;1055.0;21.0;11.5;16.0;17.0;8.0;50.0;40.0;33.0;11.9;12.0;7.5;8.5;09-08-2024;;865.0;190.0
83;Macho;66.0;790.0;2.2;11.0;14.0;15.0;7.0;42.0;44.0;31.0;12.0;13.0;6.0;8.0;09-08-2024;;600.0;190.0
84;Macho;66.0;945.0;2.0;11.0;12.0;17.0;6.0;40.0;34.0;27.0;10.0;11.0;7.2;6.2;09-08-2024;;925.0;20.0
85;Fêmea;66.0;1180.0;3.0;12.5;13.0;23.0;8.5;46.0;37.0;34.5;12.0;10.5;9.0;8.0;09-08-2024;;995.0;185.0
87;Fêmea;66.0;570.0;2.3;10.8;14.0;13.5;7.0;38.0;39.0;28.0;10.0;10.5;7.0;6.5;09-08-2024;;570.0;0.0
88;Fêmea;66.0;810.0;2.0;11.5;15.0;15.0;9.0;38.0;36.0;34.5;10.0;13.0;7.0;6.1;09-08-2024;;605.0;205.0
89;Fêmea;66.0;1170.0;2.5;11.9;12.0;15.8;6.5;39.4;38.2;33.0;13.5;10.5;7.0;5.8;09-08-2024;;945.0;225.0
90;Fêmea;66.0;1120.0;2.0;10.5;11.0;13.0;7.5;39.0;41.0;29.0;10.5;11.5;6.0;6.5;09-08-2024;;845.0;275.0
92;Macho;66.0;825.0;2.2;11.3;15.2;17.5;7.0;39.8;35.0;28.0;13.5;10.5;7.3;6.5;09-08-2024;;640.0;185.0
93;Macho;66.0;1025.0;2.3;12.0;14.5;15.0;6.5;38.0;36.0;30.5;11.5;11.2;8.0;6.0;09-08-2024;;865.0;160.0
94;Fêmea;66.0;1255.0;2.5;12.2;15.0;16.0;7.2;44.3;39.0;30.0;11.5;12.0;6.6;6.4;09-08-2024;;990.0;265.0
95;Fêmea;66.0;705.0;3.2;10.3;15.0;13.0;6.0;34.3;36.6;25.6;10.0;10.5;7.0;5.5;09-08-2024;;640.0;65.0
96;Fêmea;66.0;835.0;2.3;9.5;12.0;15.5;7.0;37.0;42.0;31.5;9.0;12.0;6.0;7.0;09-08-2024;;590.0;245.0
97;Fêmea;66.0;805.0;3.0;11.5;15.3;11.5;6.5;39.5;35.0;26.0;10.0;9.8;7.5;5.4;09-08-2024;;650.0;155.0
98;Macho;66.0;805.0;2.0;11.0;13.7;14.0;7.0;37.5;38.3;33.0;10.0;10.5;8.0;6.4;09-08-2024;;620.0;185.0
99;Macho;66.0;1145.0;4.0;12.3;13.4;22.5;9.0;43.0;37.8;32.5;11.0;12.0;7.5;6.0;09-08-2024;;900.0;245.0
100;Fêmea;66.0;880.0;2.3;11.5;14.0;17.0;6.0;43.0;41.0;28.5;9.5;14.0;7.5;7.0;09-08-2024;;710.0;170.0
101;Macho;66.0;820.0;2.2;12.0;16.0;16.0;9.0;42.0;37.0;28.0;9.0;12.5;7.5;7.5;09-08-2024;;605.0;215.0
102;Macho;66.0;1090.0;2.2;11.4;15.5;14.5;7.8;40.0;38.7;36.0;10.5;11.0;7.9;6.5;09-08-2024;;870.0;220.0
103;Macho;66.0;1205.0;2.5;12.1;17.0;16.4;9.0;47.0;45.0;30.2;9.0;14.0;9.0;8.4;09-08-2024;;825.0;380.0
104;Fêmea;66.0;1010.0;2.0;11.5;12.5;11.0;7.0;37.0;32.0;29.5;10.0;11.0;8.0;7.0;09-08-2024;;770.0;240.0
105;Fêmea;66.0;1110.0;2.0;11.0;9.0;15.0;5.0;42.0;39.0;31.0;11.0;12.0;6.0;7.0;09-08-2024;;905.0;205.0
106;Macho;66.0;500.0;2.3;10.2;14.0;14.0;7.0;34.0;33.0;22.0;9.0;11.0;6.5;7.0;09-08-2024;;410.0;90.0
107;Macho;66.0;975.0;2.1;11.0;13.0;15.5;7.0;41.0;40.0;31.0;10.0;12.0;6.0;8.0;09-08-2024;;775.0;200.0
108;Fêmea;66.0;705.0;3.0;11.5;15.2;19.5;6.5;39.5;32.5;28.0;9.8;11.0;7.0;7.0;09-08-2024;;585.0;120.0
109;Macho;66.0;1260.0;3.0;13.1;16.0;16.0;7.0;43.0;375.0;32.5;12.0;12.0;8.0;6.3;09-08-2024;;480.0;780.0
110;Fêmea;66.0;755.0;2.0;10.5;12.5;12.0;7.5;37.0;37.5;28.0;11.0;11.0;7.0;6.5;09-08-2024;;520.0;235.0
111;Macho;66.0;1040.0;2.5;13.5;9.0;16.5;7.0;43.0;39.0;34.5;14.0;10.8;9.1;5.0;09-08-2024;;960.0;80.0
112;Fêmea;66.0;875.0;2.0;9.6;14.0;14.0;8.5;39.5;37.5;29.5;10.0;11.5;7.9;6.8;09-08-2024;;675.0;200.0
114;Macho;66.0;1165.0;2.1;11.5;15.0;14.0;8.0;41.0;39.8;37.1;11.4;11.9;8.1;7.0;09-08-2024;;995.0;170.0
115;Fêmea;66.0;1005.0;3.5;12.5;11.5;23.0;8.5;45.0;34.0;30.5;11.2;13.2;8.5;7.0;09-08-2024;;630.0;375.0
116;Macho;66.0;980.0;2.2;11.0;13.0;17.0;6.5;40.5;36.0;29.5;11.0;11.0;7.0;7.2;09-08-2024;;770.0;210.0
117;Macho;66.0;1195.0;2.3;12.6;14.6;13.0;8.0;37.0;38.7;33.0;10.0;13.0;8.0;7.6;09-08-2024;;1130.0;65.0
118;Fêmea;66.0;1020.0;2.5;12.0;13.5;21.0;8.0;48.0;37.2;32.0;11.5;11.5;8.0;6.5;09-08-2024;;865.0;155.0
119;Fêmea;66.0;810.0;2.3;11.0;12.0;14.0;7.5;37.0;38.0;33.0;9.0;11.0;7.0;7.2;09-08-2024;;620.0;190.0
120;Macho;66.0;895.0;2.1;10.5;12.0;14.0;6.0;39.0;35.0;27.0;10.0;9.5;6.0;7.5;09-08-2024;;700.0;195.0
121;Fêmea;66.0;795.0;2.0;11.0;13.0;13.0;8.0;38.0;37.0;28.0;11.0;111.0;8.0;7.0;09-08-2024;;595.0;200.0
124;Macho;66.0;1070.0;2.0;11.0;13.0;17.0;7.0;43.0;38.0;29.0;10.0;11.0;6.5;7.5;09-08-2024;;855.0;215.0
125;Macho;66.0;765.0;2.3;10.0;12.0;16.0;7.0;40.0;36.0;29.0;12.0;11.0;7.0;6.0;09-08-2024;;615.0;150.0
126;Fêmea;66.0;825.0;2.0;10.0;12.0;14.0;7.0;37.0;39.5;30.0;11.0;11.0;5.6;7.2;09-08-2024;;685.0;140.0
127;Fêmea;66.0;735.0;2.0;12.0;12.0;15.0;6.0;44.0;40.0;27.5;11.0;11.0;6.0;7.5;09-08-2024;;735.0;0.0
128;Macho;66.0;1005.0;2.0;10.0;14.0;14.0;7.0;37.0;40.0;31.0;9.5;12.0;6.0;7.0;09-08-2024;;765.0;240.0
129;Macho;66.0;1050.0;2.0;11.5;13.0;15.0;7.0;42.0;37.0;29.0;11.0;11.0;7.0;8.0;09-08-2024;;795.0;255.0
130;Fêmea;66.0;675.0;2.0;10.5;10.0;15.0;7.0;34.0;33.0;27.0;8.0;10.5;6.0;7.0;09-08-2024;;550.0;125.0
131;Macho;66.0;1270.0;2.0;11.0;14.0;15.0;7.0;42.0;44.0;31.0;12.0;13.0;6.0;8.0;09-08-2024;;1025.0;245.0
132;Fêmea;66.0;725.0;2.3;10.8;12.0;15.0;7.5;42.0;41.0;25.0;10.0;11.0;6.5;6.8;09-08-2024;;585.0;140.0
133;Macho;66.0;980.0;2.2;11.5;13.0;15.0;8.0;40.5;36.5;32.0;10.0;10.0;6.0;7.5;09-08-2024;;800.0;180.0
134;Macho;66.0;925.0;2.3;11.5;12.5;14.0;7.5;36.0;32.5;28.0;10.0;12.0;8.0;7.0;09-08-2024;;810.0;115.0
135;Macho;66.0;835.0;2.1;12.5;14.0;16.1;7.6;44.0;37.5;27.0;8.3;12.0;8.0;7.8;09-08-2024;;455.0;380.0
136;Macho;66.0;1210.0;2.3;12.0;15.0;16.0;8.0;41.0;42.0;33.0;11.0;11.0;6.0;7.2;09-08-2024;;995.0;215.0
137;Fêmea;66.0;1090.0;3.4;11.4;13.0;19.5;9.0;43.0;36.0;33.0;11.5;11.0;8.0;6.0;09-08-2024;;900.0;190.0
138;Macho;66.0;950.0;2.2;12.0;13.0;14.5;8.0;42.0;40.0;31.0;12.4;12.0;9.0;7.0;09-08-2024;;720.0;230.0
139;Fêmea;66.0;1210.0;2.0;11.0;12.0;15.0;7.0;40.0;35.0;30.0;10.0;11.0;6.0;8.0;09-08-2024;;995.0;215.0
140;Fêmea;66.0;990.0;2.5;11.0;12.0;15.0;6.0;39.0;35.0;30.0;9.0;11.0;6.0;6.5;09-08-2024;;770.0;220.0
141;Macho;66.0;1190.0;4.0;13.5;13.5;19.0;7.0;40.0;35.2;32.5;11.0;12.0;8.5;8.0;09-08-2024;;935.0;255.0
142;Macho;66.0;675.0;1.9;11.6;15.5;15.5;8.0;40.0;38.0;25.7;9.0;12.0;8.3;7.5;09-08-2024;;563.0;112.0
143;Macho;66.0;295.0;1.6;8.5;9.0;9.0;6.0;25.0;27.0;18.0;7.0;7.0;5.0;4.5;09-08-2024;;210.0;85.0
144;Macho;66.0;1105.0;2.4;11.6;16.0;16.4;6.2;39.5;36.0;29.0;12.0;11.5;7.3;5.9;09-08-2024;;915.0;190.0
145;Macho;66.0;915.0;2.1;11.9;15.0;15.5;8.0;38.7;38.5;32.5;10.0;12.5;8.3;7.0;09-08-2024;;770.0;145.0
146;Fêmea;66.0;975.0;2.0;10.5;11.0;15.0;6.0;41.0;38.0;28.0;10.5;12.0;6.0;7.0;09-08-2024;;670.0;305.0
147;Fêmea;66.0;1195.0;3.3;12.0;17.0;15.5;7.0;44.7;37.0;33.0;11.7;11.5;7.8;6.2;09-08-2024;;1000.0;195.0
148;Macho;66.0;750.0;2.3;11.0;12.0;14.0;7.0;36.0;31.5;30.0;8.0;10.0;5.0;6.9;09-08-2024;;590.0;160.0
149;Fêmea;66.0;1130.0;3.0;2.4;14.0;16.0;7.0;40.5;41.0;33.0;11.5;10.5;7.6;5.8;09-08-2024;;925.0;205.0
150;Macho;66.0;750.0;2.2;11.4;13.0;16.3;8.5;43.0;40.0;25.0;7.0;13.0;8.0;7.3;09-08-2024;;605.0;145.0
151;Macho;66.0;1105.0;2.0;12.0;16.0;15.0;8.0;36.0;36.5;30.5;10.0;13.0;8.5;7.5;09-08-2024;;925.0;180.0
152;Macho;66.0;880.0;2.0;11.4;13.0;14.0;8.0;38.0;37.5;31.0;11.0;12.0;8.0;6.5;09-08-2024;;680.0;200.0
153;Fêmea;66.0;1065.0;2.8;12.2;16.0;14.7;7.0;41.0;37.0;29.5;10.5;9.0;8.5;6.5;09-08-2024;;535.0;530.0
154;Fêmea;66.0;995.0;2.2;11.5;15.0;15.7;8.0;40.0;37.0;29.0;11.0;11.0;8.0;7.5;09-08-2024;;830.0;165.0
155;Macho;66.0;1160.0;2.2;11.8;14.0;15.0;7.5;39.0;40.0;31.5;10.3;12.0;8.0;6.5;09-08-2024;;925.0;235.0
156;Fêmea;66.0;895.0;2.0;11.0;13.0;15.5;7.0;42.0;34.0;29.0;10.0;11.0;7.0;7.2;09-08-2024;;735.0;160.0
157;Macho;66.0;1005.0;2.2;12.2;11.0;15.6;6.4;41.5;33.3;34.0;12.0;10.5;7.5;5.0;09-08-2024;;775.0;230.0
158;Macho;66.0;935.0;2.3;12.0;12.5;15.0;8.0;38.0;38.5;33.2;9.9;9.4;8.7;7.7;09-08-2024;;775.0;160.0
159;Macho;66.0;920.0;2.1;11.5;12.0;16.0;8.0;43.0;35.0;30.0;10.5;12.0;7.2;7.5;09-08-2024;;670.0;250.0
160;Macho;66.0;1025.0;2.0;13.0;13.0;16.0;9.0;44.0;39.0;31.0;10.0;12.5;8.0;8.0;09-08-2024;;775.0;250.0
161;Macho;66.0;775.0;2.2;9.5;13.0;13.0;7.0;37.5;36.0;30.0;11.0;11.0;6.0;7.2;09-08-2024;;585.0;190.0
162;Macho;66.0;990.0;2.3;11.5;12.0;15.5;7.0;41.0;37.0;30.0;9.0;12.0;6.2;7.2;09-08-2024;;765.0;225.0
163;Fêmea;66.0;1130.0;2.8;11.5;16.3;14.8;7.0;42.0;36.0;30.0;11.0;10.0;7.2;6.9;09-08-2024;;935.0;195.0
164;Macho;66.0;980.0;1.7;11.0;11.0;14.0;7.5;40.0;34.0;28.0;9.0;11.0;6.0;6.5;09-08-2024;;775.0;205.0
165;Macho;66.0;905.0;2.2;12.5;15.0;16.5;8.0;47.0;43.0;28.0;9.5;12.5;8.0;8.7;09-08-2024;;750.0;155.0
166;Macho;66.0;730.0;2.6;11.2;15.5;12.0;6.5;40.5;36.0;29.5;2.0;11.6;7.7;6.0;09-08-2024;;595.0;135.0
167;Fêmea;66.0;1175.0;2.0;11.0;14.5;14.0;8.5;38.0;38.5;35.0;9.5;13.0;8.0;8.0;09-08-2024;;830.0;345.0
168;Macho;66.0;1170.0;2.4;11.0;15.5;16.0;7.5;36.0;37.0;29.0;9.5;10.0;7.0;6.5;09-08-2024;;965.0;205.0
169;Fêmea;66.0;780.0;2.0;10.5;12.0;14.0;6.0;35.0;36.0;27.0;8.0;10.0;8.6;6.0;09-08-2024;;475.0;305.0
170;Macho;66.0;1000.0;2.8;12.0;10.0;15.0;8.0;37.0;33.0;28.0;12.5;11.5;6.5;7.2;09-08-2024;;815.0;185.0
171;Macho;66.0;1005.0;2.0;11.5;12.0;14.0;7.5;4.5;39.0;34.0;9.0;10.0;6.0;6.5;09-08-2024;;810.0;195.0
172;Macho;66.0;950.0;2.8;12.3;17.0;15.4;7.0;42.0;37.0;30.0;10.0;9.5;7.5;6.0;09-08-2024;;775.0;175.0
173;Fêmea;66.0;1325.0;2.0;11.5;14.0;15.5;7.0;42.0;39.0;31.5;9.2;11.5;6.0;6.8;09-08-2024;;1400.0;-75.0
174;Macho;66.0;1085.0;2.8;12.3;9.7;16.6;7.0;43.0;38.0;34.0;13.9;10.0;9.0;5.5;09-08-2024;;815.0;270.0
175;Macho;66.0;1000.0;2.5;12.0;14.0;17.0;8.0;43.5;42.0;29.0;10.0;12.0;6.5;8.5;09-08-2024;;790.0;210.0
176;Macho;66.0;865.0;2.5;11.0;12.0;16.0;7.0;42.0;36.0;34.0;10.0;11.0;6.0;7.0;09-08-2024;;700.0;165.0
177;Macho;66.0;1105.0;2.4;12.0;14.5;15.0;9.0;41.0;38.0;33.0;11.0;13.0;8.0;7.0;09-08-2024;;840.0;265.0
178;Fêmea;66.0;1105.0;1.9;11.0;10.0;14.0;7.5;37.0;38.0;33.0;9.0;10.0;6.0;7.2;09-08-2024;;895.0;210.0
180;Macho;66.0;820.0;2.3;11.7;13.5;14.0;7.5;37.5;38.0;32.0;10.0;11.0;8.0;6.7;09-08-2024;;625.0;195.0
181;Macho;66.0;1195.0;2.5;9.5;14.0;15.0;8.0;43.5;40.0;31.0;10.0;10.5;7.0;8.5;09-08-2024;;930.0;265.0
182;Macho;66.0;910.0;3.7;13.3;16.0;19.5;7.5;40.0;36.5;37.8;10.0;11.5;7.4;7.0;09-08-2024;;735.0;175.0
183;Fêmea;66.0;900.0;4.0;12.5;13.0;21.5;8.0;43.0;38.2;33.5;12.0;11.0;8.0;7.0;09-08-2024;;695.0;205.0
