ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR;DATA_MEDICAO;DEDOMAIOR;PESO_ANTERIOR;GANHO_PESO
18;Fêmea;115.0;1655.0;2.7;14.6;19.6;18.6;8.5;46.3;40.8;36.4;11.6;10.3;7.7;;27-09-2024;9.0;1480.0;175.0
26;Macho;115.0;1576.0;2.2;12.5;14.5;17.0;8.0;56.0;37.0;37.0;12.0;12.3;6.5;;27-09-2024;9.5;1465.0;111.0
27;Fêmea;115.0;1410.0;2.9;15.0;16.0;15.0;8.0;42.0;44.0;41.0;12.0;11.0;7.0;;27-09-2024;6.0;1150.0;260.0
28;Fêmea;115.0;1340.0;2.5;12.0;19.0;17.0;7.0;45.0;46.0;37.0;11.0;11.0;7.0;;27-09-2024;8.5;1140.0;200.0
29;Fêmea;115.0;1290.0;2.5;13.0;17.0;13.0;6.0;47.0;39.0;38.0;11.0;11.0;8.0;;27-09-2024;5.5;1140.0;150.0
30;Macho;115.0;1265.0;3.0;13.5;19.0;16.0;7.0;45.0;41.0;42.0;12.0;14.0;9.0;;27-09-2024;6.0;990.0;275.0
31;Fêmea;115.0;1270.0;2.5;13.0;18.0;15.0;6.5;42.0;36.0;34.0;11.0;10.0;8.0;;27-09-2024;5.5;1045.0;225.0
33;Fêmea;115.0;1550.0;2.6;13.4;19.6;15.1;7.6;46.7;49.1;34.6;11.2;11.7;7.2;;27-09-2024;8.2;1325.0;225.0
34;Macho;115.0;1480.0;2.6;13.7;19.0;16.5;8.5;50.0;47.0;34.0;11.0;12.0;8.0;;27-09-2024;8.0;1330.0;150.0
35;Fêmea;115.0;1505.0;3.3;12.7;18.0;16.0;8.0;53.0;45.0;37.0;13.0;14.0;8.0;;27-09-2024;8.0;1235.0;270.0
36;Macho;115.0;1275.0;2.7;13.5;17.0;15.0;6.0;45.0;40.0;40.0;10.0;13.0;9.0;;27-09-2024;5.0;1175.0;100.0
37;Macho;115.0;1615.0;2.8;12.5;18.0;17.0;9.0;45.0;37.0;39.0;12.0;12.5;8.0;;27-09-2024;7.5;1055.0;560.0
38;Fêmea;115.0;1340.0;2.6;14.0;20.0;16.0;7.0;49.0;47.0;37.0;12.0;15.0;8.0;;27-09-2024;8.0;1145.0;195.0
39;Macho;115.0;1580.0;2.5;14.3;22.0;15.5;9.0;51.5;47.0;37.5;11.0;11.3;8.0;;27-09-2024;7.8;1415.0;165.0
41;Macho;115.0;1465.0;2.5;13.8;18.8;15.2;5.8;49.7;45.8;33.3;10.2;12.9;7.5;;27-09-2024;7.3;1300.0;165.0
42;Fêmea;115.0;1555.0;2.5;13.3;18.0;17.0;8.0;46.0;45.0;39.3;10.0;11.0;7.0;;27-09-2024;7.0;1290.0;265.0
43;Macho;115.0;1480.0;3.0;14.0;20.0;16.0;7.0;47.0;43.0;37.0;13.0;13.0;8.0;;27-09-2024;6.0;1335.0;145.0
44;Fêmea;115.0;1570.0;2.7;12.7;21.2;16.5;9.0;49.0;46.8;34.3;12.6;12.9;6.8;;27-09-2024;8.0;1420.0;150.0
47;Macho;115.0;1515.0;2.8;14.0;16.2;16.0;9.0;48.0;43.0;34.5;11.5;12.0;8.0;;27-09-2024;8.0;1195.0;320.0
51;Macho;115.0;1455.0;2.4;14.0;19.2;16.8;7.2;44.3;42.1;35.5;11.3;12.5;7.0;;27-09-2024;7.4;1260.0;195.0
53;Fêmea;115.0;1505.0;2.8;14.5;20.3;16.8;7.0;48.6;43.9;34.8;12.3;12.6;7.5;;27-09-2024;8.2;1335.0;170.0
54;Fêmea;115.0;1510.0;2.0;11.0;18.0;16.0;7.5;49.0;49.0;35.0;13.0;11.5;8.0;;27-09-2024;8.0;1230.0;280.0
56;Macho;115.0;1380.0;2.6;14.1;21.4;17.2;8.0;47.9;48.8;37.4;14.2;12.2;7.6;;27-09-2024;9.8;1225.0;155.0
57;Macho;115.0;1305.0;2.5;13.0;17.0;17.0;6.5;46.0;40.0;43.0;12.5;13.0;9.0;;27-09-2024;5.0;1330.0;-25.0
58;Macho;115.0;1335.0;2.8;13.0;17.0;16.0;7.0;46.0;41.0;35.0;13.0;11.0;8.0;;27-09-2024;9.0;1200.0;135.0
59;Fêmea;115.0;1285.0;2.3;13.0;22.2;16.1;8.6;49.1;44.4;34.4;11.1;12.7;7.7;;27-09-2024;8.0;1240.0;45.0
61;Macho;115.0;1300.0;2.6;13.9;19.1;16.0;7.0;49.2;40.1;35.4;11.7;11.8;7.1;;27-09-2024;8.6;1160.0;140.0
62;Macho;115.0;1525.0;2.5;13.0;17.0;16.0;8.0;50.0;46.0;36.0;13.0;13.0;9.0;;27-09-2024;9.0;1375.0;150.0
63;Macho;115.0;1860.0;3.0;14.5;21.0;16.5;7.0;49.0;44.0;39.0;13.0;13.0;8.0;;27-09-2024;5.0;1585.0;275.0
64;Fêmea;115.0;1355.0;2.7;14.4;21.3;18.9;8.6;46.2;43.7;35.4;11.7;12.6;6.8;;27-09-2024;8.1;880.0;475.0
65;Macho;115.0;1170.0;2.7;12.5;17.0;16.0;6.0;45.0;39.0;37.0;10.0;12.0;9.0;;27-09-2024;5.0;965.0;205.0
67;Fêmea;115.0;1435.0;2.0;10.5;16.0;15.0;9.0;43.0;42.0;39.0;10.5;10.0;7.0;;27-09-2024;6.5;1260.0;175.0
68;Fêmea;115.0;1570.0;3.0;14.0;23.7;17.0;6.9;49.7;45.1;38.7;12.8;13.2;8.2;;27-09-2024;8.4;1480.0;90.0
71;Macho;115.0;1400.0;2.5;13.0;18.0;15.5;7.0;45.0;39.0;40.0;12.0;12.0;7.0;;27-09-2024;5.5;1380.0;20.0
72;Macho;115.0;1495.0;2.7;14.0;16.0;16.0;7.5;42.0;47.0;38.0;12.0;11.0;8.5;;27-09-2024;7.5;1365.0;130.0
73;Macho;115.0;1130.0;2.6;14.0;24.3;17.1;9.6;46.6;42.6;36.4;12.2;12.8;8.3;;27-09-2024;7.8;1035.0;95.0
74;Fêmea;115.0;1440.0;2.4;13.2;19.6;15.1;6.1;48.4;43.4;34.8;12.1;11.4;8.8;;27-09-2024;7.0;1315.0;125.0
76;Fêmea;115.0;1745.0;2.5;13.5;17.4;16.5;8.6;5.6;43.0;37.0;10.0;12.0;7.6;;27-09-2024;7.5;1515.0;230.0
81;Macho;115.0;1520.0;3.0;13.0;19.0;14.5;7.0;49.0;43.0;36.0;12.0;12.0;8.0;;27-09-2024;6.0;1350.0;170.0
83;Macho;115.0;1560.0;2.8;14.0;22.0;16.0;7.6;49.0;42.0;35.0;11.0;12.0;9.5;;27-09-2024;5.0;975.0;585.0
87;Fêmea;115.0;1140.0;2.8;13.4;15.5;16.0;10.0;40.0;41.5;36.5;12.0;13.0;9.0;;27-09-2024;8.4;570.0;570.0
88;Fêmea;115.0;1280.0;2.6;13.7;21.6;17.2;8.9;46.1;43.5;36.0;13.9;11.9;7.6;;27-09-2024;7.6;1075.0;205.0
89;Fêmea;115.0;1505.0;2.5;13.0;19.0;16.0;6.0;46.0;39.0;36.0;11.0;11.0;7.0;;27-09-2024;6.0;1390.0;115.0
90;Fêmea;115.0;1530.0;2.6;14.0;19.4;16.7;7.7;46.8;40.3;36.4;12.7;11.7;7.7;;27-09-2024;8.0;1360.0;170.0
92;Macho;115.0;1275.0;2.6;14.2;20.6;16.6;7.8;46.6;40.6;35.6;12.6;13.0;9.0;;27-09-2024;9.3;1080.0;195.0
93;Macho;115.0;1435.0;2.5;13.4;19.0;14.6;8.0;48.0;40.0;34.0;9.0;10.5;7.0;;27-09-2024;7.5;1310.0;125.0
96;Fêmea;115.0;1150.0;2.6;13.2;20.7;16.7;8.1;47.1;43.3;36.2;11.2;13.3;8.3;;27-09-2024;8.8;1205.0;-55.0
97;Fêmea;115.0;1245.0;2.5;12.0;19.0;16.0;6.5;45.0;45.0;40.0;11.0;12.0;8.0;;27-09-2024;5.0;1055.0;190.0
98;Macho;115.0;1205.0;2.8;14.5;22.4;16.6;6.8;50.8;38.9;36.4;12.3;11.1;8.7;;27-09-2024;8.8;1020.0;185.0
99;Macho;115.0;1510.0;3.0;12.5;18.0;16.0;6.0;57.0;45.0;37.0;12.0;14.0;8.5;;27-09-2024;8.0;1455.0;55.0
100;Fêmea;115.0;1380.0;2.5;12.8;17.5;15.5;8.5;48.0;44.0;36.5;12.0;11.5;8.0;;27-09-2024;7.0;1245.0;135.0
101;Macho;115.0;1207.0;2.7;13.2;21.4;16.3;11.0;43.0;40.1;35.0;12.0;11.5;8.6;;27-09-2024;8.0;1050.0;157.0
102;Macho;115.0;1550.0;3.0;13.0;19.0;15.0;7.0;47.0;34.0;33.0;11.0;11.0;7.5;;27-09-2024;5.5;1325.0;225.0
103;Macho;115.0;;2.5;13.0;19.0;14.0;9.0;50.0;46.0;36.4;12.2;13.0;7.5;;27-09-2024;6.5;1430.0;
104;Fêmea;115.0;1380.0;2.8;11.0;16.0;16.0;8.5;50.5;54.0;32.0;12.0;13.0;7.0;;27-09-2024;9.0;1120.0;260.0
106;Macho;115.0;830.0;2.6;12.5;16.2;14.6;9.0;39.5;39.0;35.0;12.0;11.5;8.5;;27-09-2024;7.0;600.0;230.0
107;Macho;115.0;1320.0;2.5;13.0;20.0;16.0;8.0;59.0;47.0;34.0;12.0;14.0;9.0;;27-09-2024;9.0;1130.0;190.0
108;Fêmea;115.0;1105.0;2.5;12.0;18.0;15.5;6.0;46.0;39.0;40.0;11.0;12.0;8.0;;27-09-2024;4.0;980.0;125.0
110;Fêmea;115.0;1210.0;2.7;13.5;18.0;17.0;9.0;41.0;42.0;38.5;13.0;12.0;8.5;;27-09-2024;8.0;900.0;310.0
111;Macho;115.0;1550.0;2.6;17.0;17.0;19.0;8.0;53.0;45.0;40.0;13.0;12.0;8.0;;27-09-2024;7.0;1375.0;175.0
114;Macho;115.0;1530.0;2.7;15.0;18.5;16.5;9.0;51.0;42.0;37.0;12.0;16.0;10.0;;27-09-2024;8.0;1350.0;180.0
115;Fêmea;115.0;1450.0;2.2;13.4;19.5;14.1;7.1;50.2;41.8;33.7;11.0;12.1;7.2;;27-09-2024;7.3;1335.0;115.0
116;Macho;115.0;1425.0;3.0;14.0;16.0;16.0;7.0;48.0;38.0;39.0;12.0;12.0;8.0;;27-09-2024;5.0;1325.0;100.0
117;Macho;115.0;1580.0;3.0;13.0;19.0;16.0;8.0;49.0;51.0;35.0;12.0;14.0;8.0;;27-09-2024;9.0;1260.0;320.0
118;Fêmea;115.0;1325.0;2.5;12.0;15.0;16.0;8.5;54.0;49.5;39.0;12.0;11.0;7.0;;27-09-2024;8.0;1240.0;85.0
119;Fêmea;115.0;1235.0;2.4;13.4;19.9;17.0;8.2;45.5;43.5;35.6;13.8;11.7;7.7;;27-09-2024;7.9;1105.0;130.0
121;Fêmea;115.0;1385.0;2.5;11.5;17.0;16.0;8.0;51.0;47.0;34.0;12.0;12.0;7.0;;27-09-2024;8.0;980.0;405.0
124;Macho;115.0;1855.0;2.5;13.6;19.0;15.2;9.0;45.0;41.5;36.8;12.3;13.2;8.7;;27-09-2024;8.5;;
125;Macho;115.0;1280.0;3.0;14.0;20.0;16.0;7.0;45.0;42.0;34.0;12.0;12.0;8.5;;27-09-2024;5.5;1260.0;20.0
127;Fêmea;115.0;1290.0;2.7;11.0;20.0;14.5;8.0;50.0;50.0;36.0;13.0;14.0;7.0;;27-09-2024;7.0;1090.0;200.0
128;Macho;115.0;1405.0;2.5;14.0;18.0;15.5;6.0;47.0;41.0;38.0;12.0;12.0;8.0;;27-09-2024;6.0;935.0;470.0
130;Fêmea;115.0;1020.0;2.5;12.5;15.0;15.0;7.0;40.0;34.0;39.0;10.0;12.0;7.0;;27-09-2024;6.0;895.0;125.0
131;Macho;115.0;1335.0;3.0;14.0;18.0;15.5;7.0;48.0;38.0;39.0;12.0;11.0;11.0;;27-09-2024;6.0;770.0;565.0
134;Macho;115.0;1095.0;2.7;14.0;19.0;15.0;7.0;45.0;40.0;35.0;13.0;12.0;7.5;;27-09-2024;6.0;1205.0;-110.0
135;Macho;115.0;1430.0;2.8;14.0;18.0;16.0;7.0;47.0;40.0;38.0;11.0;12.0;9.0;;27-09-2024;6.0;1250.0;180.0
139;Fêmea;115.0;1595.0;2.4;13.7;18.8;16.4;8.2;49.0;40.8;34.8;11.7;11.2;7.3;;27-09-2024;7.7;1505.0;90.0
140;Fêmea;115.0;1600.0;3.0;14.0;19.0;16.0;7.0;46.0;40.0;42.0;11.0;12.0;7.0;;27-09-2024;5.0;1350.0;250.0
141;Macho;115.0;1630.0;2.5;14.0;19.0;15.5;7.0;47.0;44.0;43.0;11.0;12.0;8.0;;27-09-2024;5.5;1435.0;195.0
145;Macho;115.0;1500.0;2.3;14.6;22.1;17.1;5.3;48.4;40.3;35.5;12.8;12.5;8.8;;27-09-2024;7.7;1255.0;245.0
147;Fêmea;115.0;1855.0;2.5;13.0;19.0;17.0;6.0;47.0;39.0;39.0;11.0;11.0;8.0;;27-09-2024;5.5;1560.0;295.0
150;Macho;115.0;1140.0;2.6;12.5;18.6;15.8;6.0;49.8;46.1;31.3;10.3;13.7;8.3;;27-09-2024;8.4;1005.0;135.0
151;Macho;115.0;1470.0;2.3;12.0;14.0;15.0;8.0;51.0;45.0;38.0;12.0;13.0;7.0;;27-09-2024;9.5;1370.0;100.0
154;Fêmea;115.0;1460.0;3.0;11.5;15.0;15.0;8.0;48.0;44.0;34.0;12.0;13.0;9.0;;27-09-2024;8.5;1325.0;135.0
156;Fêmea;115.0;1450.0;2.7;13.4;21.4;17.0;8.4;51.6;47.6;35.6;11.7;12.0;7.8;;27-09-2024;7.7;1310.0;140.0
157;Macho;115.0;1420.0;2.5;15.0;17.0;18.0;9.0;43.0;44.0;40.0;13.0;10.0;7.0;;27-09-2024;7.5;1280.0;140.0
158;Macho;115.0;1445.0;2.7;14.0;15.0;16.5;9.0;40.0;39.0;40.0;12.0;14.0;9.5;;27-09-2024;9.0;935.0;510.0
160;Macho;115.0;1430.0;2.5;14.0;18.0;17.0;6.0;46.0;42.0;41.0;11.0;13.0;8.0;;27-09-2024;5.5;1325.0;105.0
161;Macho;115.0;1235.0;2.5;12.5;16.0;15.5;9.0;37.0;38.0;37.5;11.0;12.0;7.5;;27-09-2024;8.5;1025.0;210.0
162;Macho;115.0;1525.0;2.8;13.0;16.0;13.5;8.5;;43.0;43.0;14.0;14.4;8.0;;27-09-2024;10.0;1280.0;245.0
163;Fêmea;115.0;1725.0;2.6;13.2;19.5;16.5;7.6;46.8;42.2;31.6;11.1;12.1;7.0;;27-09-2024;7.8;1455.0;270.0
166;Macho;115.0;1210.0;2.8;15.0;15.0;16.0;9.0;54.0;41.0;39.0;12.0;11.0;9.0;;27-09-2024;8.0;1055.0;155.0
167;Fêmea;115.0;1695.0;2.6;12.5;22.0;16.0;9.5;45.0;47.0;32.0;10.5;12.5;8.2;;27-09-2024;7.2;1435.0;260.0
168;Macho;115.0;1495.0;2.0;13.0;15.0;16.0;7.0;47.0;46.0;41.0;12.0;10.0;7.0;;27-09-2024;7.0;1650.0;-155.0
170;Macho;115.0;1285.0;3.0;15.0;18.5;19.1;9.8;44.3;43.7;35.7;14.7;12.4;7.5;;27-09-2024;8.8;1250.0;35.0
172;Macho;115.0;1525.0;3.0;14.0;20.0;16.0;7.0;47.0;41.0;40.0;13.0;14.0;8.0;;27-09-2024;6.0;1250.0;275.0
175;Macho;115.0;1495.0;2.6;13.0;18.0;15.5;8.0;48.0;49.0;33.5;10.0;12.5;8.0;;27-09-2024;8.0;1205.0;290.0
176;Macho;115.0;1515.0;2.6;13.4;18.0;15.5;8.0;45.0;43.5;38.0;9.5;10.9;7.0;;27-09-2024;6.9;1350.0;165.0
177;Macho;115.0;1555.0;2.8;14.5;19.5;15.5;7.5;47.0;42.0;36.0;11.5;12.5;8.5;;27-09-2024;6.0;1285.0;270.0
178;Fêmea;115.0;1365.0;2.5;13.0;18.0;15.0;5.5;43.0;36.0;35.0;11.0;12.0;7.0;;27-09-2024;4.5;1270.0;95.0
179;Macho;115.0;1605.0;2.8;14.4;21.9;17.5;8.3;49.4;43.2;39.4;11.4;13.2;7.9;;27-09-2024;7.5;1430.0;175.0
180;Macho;115.0;1230.0;2.5;13.0;18.0;1.0;6.5;47.0;42.0;37.0;12.0;14.0;8.0;;27-09-2024;5.5;1145.0;85.0
181;Macho;115.0;1517.0;2.6;127.0;22.0;16.0;8.7;40.0;42.5;45.0;13.8;14.4;9.0;;27-09-2024;9.0;1385.0;132.0
182;Macho;115.0;1325.0;2.5;13.5;17.0;17.0;8.0;58.0;51.0;39.0;12.0;13.0;8.0;;27-09-2024;9.0;1270.0;55.0
183;Fêmea;115.0;1650.0;2.4;13.5;20.0;16.0;8.0;50.0;43.0;35.0;8.0;11.5;7.0;;27-09-2024;7.3;1415.0;235.0
184;Macho;115.0;1675.0;3.0;14.3;16.0;16.0;9.7;43.5;36.0;36.5;11.0;13.0;10.0;;27-09-2024;9.0;1500.0;175.0
185;Macho;115.0;1670.0;2.7;14.0;18.0;15.0;6.5;46.0;42.0;41.0;11.0;11.0;9.0;;27-09-2024;6.0;1205.0;465.0
186;Macho;115.0;1395.0;4.5;16.5;21.0;17.0;8.0;55.0;49.5;43.0;13.0;16.0;10.0;;27-09-2024;9.5;1200.0;195.0
187;Fêmea;115.0;805.0;2.0;10.5;14.0;17.0;7.0;42.0;44.0;32.0;12.0;12.5;8.0;;27-09-2024;8.5;400.0;405.0
190;Macho;115.0;1395.0;3.0;13.0;20.0;15.0;7.0;53.0;47.0;34.0;13.0;13.0;8.0;;27-09-2024;9.0;1380.0;15.0
191;Macho;115.0;1310.0;2.9;14.2;19.8;16.0;11.0;46.0;42.5;34.7;13.0;12.1;8.5;;27-09-2024;8.5;1165.0;145.0
193;Macho;115.0;1630.0;3.0;13.0;20.0;17.0;8.0;58.0;55.0;34.0;13.0;12.0;7.0;;27-09-2024;10.0;1305.0;325.0
196;Fêmea;115.0;1290.0;2.5;12.0;15.0;14.0;8.0;42.0;41.0;38.0;13.0;12.0;7.0;;27-09-2024;8.0;1190.0;100.0
197;Macho;115.0;1465.0;2.3;12.5;18.0;16.0;8.5;54.0;46.0;38.0;13.0;14.0;8.0;;27-09-2024;9.0;1310.0;155.0
198;Fêmea;115.0;1650.0;3.0;13.5;17.0;12.0;6.0;42.0;43.0;38.0;11.0;11.0;7.5;;27-09-2024;5.5;1530.0;120.0
199;Fêmea;115.0;1390.0;2.7;12.5;17.0;16.0;7.0;45.0;38.0;36.0;12.0;11.0;9.0;;27-09-2024;6.0;1215.0;175.0
200;Macho;115.0;1435.0;2.8;14.5;19.0;15.5;8.0;49.0;30.0;41.0;13.8;17.0;7.5;;27-09-2024;8.0;1230.0;205.0
202;Macho;115.0;1270.0;2.5;12.0;15.0;16.0;8.0;49.0;39.0;37.0;12.0;13.0;7.5;;27-09-2024;9.0;1180.0;90.0
204;Fêmea;115.0;1605.0;2.7;12.5;18.0;16.5;8.0;50.0;45.0;36.0;13.0;12.0;7.0;;27-09-2024;8.2;1405.0;200.0
205;Macho;115.0;1115.0;2.7;14.1;23.7;13.4;8.7;49.4;44.7;38.7;13.8;13.4;7.6;;27-09-2024;8.4;915.0;200.0
206;Macho;115.0;1605.0;2.5;15.0;18.0;21.0;9.0;57.0;46.0;43.0;12.0;11.0;7.0;;27-09-2024;7.0;1490.0;115.0
207;Fêmea;115.0;1610.0;2.3;12.7;16.9;16.2;5.1;43.2;45.1;36.3;10.5;9.5;8.4;;27-09-2024;7.0;1490.0;120.0
210;Macho;115.0;1490.0;2.5;12.9;16.0;16.0;8.8;48.0;42.0;34.0;10.0;11.0;7.0;;27-09-2024;7.5;1130.0;360.0
211;Macho;115.0;1205.0;2.6;14.5;20.4;15.8;7.7;51.6;44.6;34.0;11.6;11.4;8.6;;27-09-2024;8.0;1450.0;-245.0
212;Macho;115.0;1560.0;3.0;14.0;18.0;17.0;6.5;47.0;39.0;42.0;13.0;13.0;9.0;;27-09-2024;6.0;995.0;565.0
213;Macho;115.0;1690.0;2.5;13.0;20.0;17.0;7.0;48.0;46.0;39.0;11.0;12.0;8.0;;27-09-2024;6.0;1420.0;270.0
214;Fêmea;115.0;1390.0;2.5;11.5;18.0;18.0;8.0;48.0;50.0;36.0;11.0;12.5;7.0;;27-09-2024;7.5;1430.0;-40.0
216;Fêmea;115.0;1475.0;3.0;13.0;18.0;15.0;8.0;47.5;45.5;36.0;12.0;12.5;7.5;;27-09-2024;7.5;1225.0;250.0
217;Macho;115.0;1270.0;2.3;13.4;16.7;16.0;9.7;47.7;43.2;35.8;12.2;10.5;9.4;;27-09-2024;8.2;1170.0;100.0
218;Fêmea;115.0;1805.0;3.0;13.5;18.0;14.0;7.0;42.0;40.0;39.0;12.0;14.0;8.0;;27-09-2024;5.0;1565.0;240.0
221;Fêmea;115.0;1325.0;2.5;1.5;19.0;16.0;6.0;43.0;41.0;39.0;11.0;13.0;7.0;;27-09-2024;6.0;1280.0;45.0
222;Fêmea;115.0;1215.0;2.5;12.0;17.0;17.0;8.0;46.0;42.0;37.0;13.0;12.0;7.0;;27-09-2024;9.0;1105.0;110.0
223;Macho;115.0;1430.0;2.5;13.0;20.0;15.0;6.5;44.0;41.0;38.0;11.0;11.0;8.0;;27-09-2024;6.0;1255.0;175.0
224;Fêmea;115.0;1510.0;3.0;13.0;19.0;16.5;8.0;52.0;46.0;35.0;14.0;14.0;8.0;;27-09-2024;8.5;1355.0;155.0
225;Macho;115.0;1560.0;2.5;14.0;20.0;16.0;7.0;47.0;40.0;38.0;12.0;11.0;9.0;;27-09-2024;6.0;1430.0;130.0
226;Macho;115.0;1140.0;2.6;14.4;20.2;17.6;8.4;53.4;47.0;37.6;12.8;12.5;8.4;;27-09-2024;9.1;1030.0;110.0
229;Fêmea;115.0;1530.0;2.3;13.9;17.5;13.8;5.0;50.9;42.9;39.5;10.5;12.2;7.9;;27-09-2024;7.5;1470.0;60.0
230;Macho;115.0;1680.0;3.0;15.0;23.2;15.6;7.4;47.8;48.3;36.2;14.3;12.4;9.4;;27-09-2024;8.8;1390.0;290.0
231;Macho;115.0;1575.0;2.5;11.5;17.0;16.0;8.0;47.0;49.5;37.0;12.0;12.0;8.0;;27-09-2024;9.3;1325.0;250.0
233;Fêmea;115.0;1455.0;2.6;13.1;17.4;15.3;6.9;45.0;34.8;31.6;11.7;11.4;6.8;;27-09-2024;7.7;1225.0;230.0
234;Macho;115.0;1435.0;2.8;14.0;20.0;15.0;6.0;45.0;39.0;41.0;11.5;12.0;9.0;;27-09-2024;6.0;1035.0;400.0
235;Macho;115.0;1370.0;2.4;14.5;20.0;14.7;9.7;44.0;43.0;37.0;13.5;12.9;10.0;;27-09-2024;9.3;1215.0;155.0
